ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,detailed-label
1538479104,CNgUZj2l83jIcPrLi2,0,38086,5,443,1,1,39,5,0,0,0,2,3,180,0,0,1,1
1538479102,CfLCHf205DXztmqir,0,34287,4,53,0,0,40,2,6,1,0,1,1,67,1,83,0,0
1538479111,CMvZfV3A0fj2GCfJs2,0,38086,5,443,1,1,17,3,3,0,0,2,1,60,0,0,1,1
1538479110,C2ZOzL1pDUwQTtQKae,0,52574,0,53,0,0,41,4,4,1,0,1,1,73,1,73,0,0
1538479100,Ce4au64YnJTFFqFTu9,0,49646,0,53,0,0,0,0,0,0,0,0,2,134,0,0,0,0
1538479110,CdmbWP3Lusz2BZDiBh,0,54284,0,53,0,0,42,4,4,1,0,1,1,73,1,73,0,0
1538479120,CkYqtu3UaUFRMgWRtl,0,38086,5,443,1,1,17,3,3,0,0,2,1,60,0,0,1,1
1538479120,C5d30A30ILpqaVRhj2,0,33296,0,53,0,0,43,4,4,1,0,1,1,73,1,73,0,0
1538479110,Cvgbqr15IZaS6QeObf,0,48280,0,53,0,0,44,0,0,0,0,0,2,134,0,0,0,0
1538479120,CzRiHvObeQrN5cZrj,0,45819,0,53,0,0,45,4,4,1,0,1,1,73,1,73,0,0
1538479044,CcNZCE10I9DD01Gbk8,0,123,6,123,0,1,46,6,7,1,0,1,2,152,1,76,0,0
1538479099,CXZ2C42O9Lfzg7JVVd,0,123,7,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479149,ChKzB12Ew9ItUsbufe,0,38619,4,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479154,Cc9uq826rjSx9h7Hee,0,33008,4,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479144,C9U7FM2yzpBysx01Rl,0,43932,0,53,0,0,47,0,0,0,0,0,2,134,0,0,0,0
1538479159,CIisRl42jpAMzJ8jK2,0,54322,4,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479164,CpmYcf4LgyRPZOe68h,0,42439,4,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479169,C4TRhk3rS0ob0TTGw1,0,52529,4,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479171,CTV24e308oSlcnSkq6,0,41107,0,53,0,0,48,4,4,1,0,1,1,73,1,73,0,0
1538479161,CxbQCs1hCjJUdlvAh2,0,59744,0,53,0,0,49,0,0,0,0,0,2,134,0,0,0,0
1538479171,CiUoc02fE8wobZIJpk,0,51479,0,53,0,0,17,3,3,0,0,0,1,73,0,0,0,0
1538479186,CEE7pv2tyQg07j6MTc,0,60807,0,53,0,0,50,4,4,1,0,1,1,73,1,73,0,0
1538479176,CBVxapNmYAgQNwoE3,0,43347,0,53,0,0,44,0,0,0,0,0,2,134,0,0,0,0
1538479186,CYiUE12b0rDAQrbgQ4,0,49941,0,53,0,0,51,4,4,1,0,1,1,73,1,73,0,0
1538479189,Cq7HOj2e7POw2I8Vda,0,48262,4,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479194,CHLFsq3npQ5rhVSqLe,0,52434,4,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479184,CuH7vEOZVt5SySWPl,0,42724,0,53,0,0,52,0,0,0,0,0,2,134,0,0,0,0
1538479196,C62xca4fmHu1rfgbh4,0,53324,0,53,0,0,22,4,4,1,0,1,1,73,1,73,0,0
1538479186,CaQ9Zr7tNCTdpJ1V3,0,43922,0,53,0,0,53,0,0,0,0,0,2,134,0,0,0,0
1538479196,C9e8M93rpRZ4fahhRf,0,56188,0,53,0,0,45,4,4,1,0,1,1,73,1,73,0,0
1538479199,CRK5sA2SmE5VaLMP4i,0,39540,4,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479204,C0Psvh2VlfFqTxYIBi,0,50910,4,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479209,Cp3vZXgDicQNFhGAl,0,47786,4,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479167,CcXRBQ1GF1O7Kucjbj,0,123,8,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479227,CF49552MEZIPhghQJ3,0,38088,5,443,1,1,54,5,0,0,0,2,3,180,0,0,1,1
1538479234,Cf0ngw4SmqbOgwbRDk,0,38088,5,443,1,1,17,3,3,0,0,2,1,60,0,0,1,1
1538479235,CKDwfR3uIheA3RKxAd,0,55770,0,53,0,0,55,4,4,1,0,1,1,73,1,73,0,0
1538479225,CeMvDo4xj9ZdRIPDsl,0,41822,0,53,0,0,56,0,0,0,0,0,2,134,0,0,0,0
1538479224,CzEkgT25VYyTCvnc6a,0,36352,0,53,0,0,57,7,8,1,0,1,2,132,1,82,0,0
1538479235,CetXlg2xBZE450foIg,0,60892,0,53,0,0,17,3,3,0,0,0,1,73,0,0,0,0
1538479242,CCVhqme8G3qXTDhac,0,38088,5,443,1,1,17,3,3,0,0,2,1,60,0,0,1,1
1538479250,COCdv144Sm9JbeZzVb,0,44157,0,53,0,0,58,4,4,1,0,1,1,73,1,73,0,0
1538479240,C6zl05Frb83jaBtRd,0,40797,0,53,0,0,56,0,0,0,0,0,2,134,0,0,0,0
1538479250,CCN6hNYTNCo2oxiWa,0,53964,0,53,0,0,48,4,4,1,0,1,1,73,1,73,0,0
1538479260,CJnx3W3Eb6pc3udC0k,0,34132,0,53,0,0,59,4,4,1,0,1,1,73,1,73,0,0
1538479250,ChYSdM2Axe8sivthAh,0,33491,0,53,0,0,60,0,0,0,0,0,2,134,0,0,0,0
1538479260,CGz1NO2U41HEXVg0K5,0,35760,0,53,0,0,61,4,4,1,0,1,1,73,1,73,0,0
1538479267,CtHxXv46wV7Bx8Fsx1,0,38090,5,443,1,1,62,5,0,0,0,2,3,180,0,0,1,1
1538479267,CwcBhm45ZQjh5AaKKl,0,40614,0,53,0,0,63,8,8,1,0,1,1,66,1,82,0,0
1538479274,ChumG2IokpJupNVD,0,38090,5,443,1,1,17,3,3,0,0,2,1,60,0,0,1,1
1538479282,CTGh3U2czm2PpX2n19,0,38090,5,443,1,1,17,3,3,0,0,2,1,60,0,0,1,1
1538479233,C84q47295lVUimQgYe,0,123,9,123,0,1,64,9,7,1,0,1,1,76,1,76,0,0
1538478994,ClD5Zi3BUkMn9HMFH4,1,55931,10,22,1,1,17,3,3,2,0,3,0,0,1,88,0,0
1538479301,Cz6Fat1rY1ky0RKhS4,0,36203,0,53,0,0,28,4,4,1,0,1,1,73,1,73,0,0
1538479291,CoeLPz4n3KuiejkRNk,0,46572,0,53,0,0,65,0,0,0,0,0,2,134,0,0,0,0
1538479301,CiYqVy2I1mdnl7e7o4,0,60756,0,53,0,0,17,3,3,0,0,0,1,73,0,0,0,0
1538479307,CShXkb3qSX6llTCDTj,0,46082,0,53,0,0,66,8,8,1,0,1,1,66,1,82,0,0
1538479306,CCmewv4ZCh0yvbFJ01,0,57409,0,53,0,0,67,0,0,0,0,0,2,134,0,0,0,0
1538479316,C4PvKB2lqwRcUk7pei,0,58245,0,53,0,0,68,4,4,1,0,1,1,73,1,73,0,0
1538479316,CoffUlTQcTAZtR9qd,0,45142,0,53,0,0,69,4,4,1,0,1,1,73,1,73,0,0
1538479326,Cm5LoE4t0kifYQhA9k,0,59412,0,53,0,0,70,4,4,1,0,1,1,73,1,73,0,0
1538479316,CkSQAM1giTwuMbIRra,0,36849,0,53,0,0,71,0,0,0,0,0,2,134,0,0,0,0
1538479326,CpgaN93dd5MkqO7Dsg,0,47570,0,53,0,0,61,4,4,1,0,1,1,73,1,73,0,0
1538479336,CAoscm48o71RxHjf2l,0,37489,0,53,0,0,72,4,4,1,0,1,1,73,1,73,0,0
1538479326,CIOpWY13am1c6D6TOf,0,37173,0,53,0,0,73,0,0,0,0,0,2,134,0,0,0,0
1538479336,CMvCgCdxXvlb1aU54,0,34031,0,53,0,0,74,4,4,1,0,1,1,73,1,73,0,0
1538479358,CPYQ3r3otCo4Ptzi8,0,57885,0,53,0,0,75,0,0,0,0,0,2,134,0,0,0,0
1538479368,C9Y0Dn3zfu9TKHecra,0,50712,0,53,0,0,76,4,4,1,0,1,1,73,1,73,0,0
1538479368,CdNyYZaYZC7SCgNZ,0,44945,0,53,0,0,17,3,3,0,0,0,1,73,0,0,0,0
1538479383,CHDeRr4EP9HI4Kluhh,0,59643,0,53,0,0,77,4,4,1,0,1,1,73,1,73,0,0
1538479373,CZWUdh4JphnnymCHRe,0,40547,0,53,0,0,78,0,0,0,0,0,2,134,0,0,0,0
1538479383,CwGyZe3R6OIQodgRCb,0,40896,0,53,0,0,61,4,4,1,0,1,1,73,1,73,0,0
1538479393,CsPh1Q1cpRUwNlTl1,0,44041,0,53,0,0,79,4,4,1,0,1,1,73,1,73,0,0
1538479383,CwaCx71tdSnnZLAFMi,0,60703,0,53,0,0,80,0,0,0,0,0,2,134,0,0,0,0
1538479393,COgpFj1DKdaPqgelK2,0,41688,0,53,0,0,77,4,4,1,0,1,1,73,1,73,0,0
1538479403,CwpZVD2fAJBsSINCb7,0,50177,0,53,0,0,79,4,4,1,0,1,1,73,1,73,0,0
1538479393,CheSuX20Jfn3pRZfd1,0,42348,0,53,0,0,14,0,0,0,0,0,2,134,0,0,0,0
1538479403,CR5N8t1n97vyeVWtF7,0,44085,0,53,0,0,61,4,4,1,0,1,1,73,1,73,0,0
1538479433,C5W2ua44aBAKz8oCTc,0,37258,0,53,0,0,81,4,4,1,0,1,1,73,1,73,0,0
1538479423,CImZQ5kzpI6NNr5u5,0,42123,0,53,0,0,82,0,0,0,0,0,2,134,0,0,0,0
1538479433,CDf6PVU5wELXkhlT1,0,52684,0,53,0,0,61,4,4,1,0,1,1,73,1,73,0,0
1538479443,CFhBOr1vXLOqiwZa31,0,47988,0,53,0,0,83,4,4,1,0,1,1,73,1,73,0,0
1538479433,CO00rZ2ozAopmd87cf,0,47804,0,53,0,0,73,0,0,0,0,0,2,134,0,0,0,0
1538479443,CvPHNUWdIrlT86HU5,0,39422,0,53,0,0,17,3,3,0,0,0,1,73,0,0,0,0
1538479458,ChLvyl4TdbGXpCUK8g,0,38392,0,53,0,0,84,4,4,1,0,1,1,73,1,73,0,0
1538479448,C7A1NquXFS3Eu3ZC,0,45762,0,53,0,0,85,0,0,0,0,0,2,134,0,0,0,0
1538479458,Cs5LIX1K4DayATwXjk,0,38887,0,53,0,0,61,4,4,1,0,1,1,73,1,73,0,0
1538479468,CcfbmD3VDZmpquMV02,0,46991,0,53,0,0,86,4,4,1,0,1,1,73,1,73,0,0
1538479458,CQFxQI1e6jWEzQgYra,0,55906,0,53,0,0,0,0,0,0,0,0,2,134,0,0,0,0
1538479468,CN8LGB1ShW9mkUsMU,0,46805,0,53,0,0,77,4,4,1,0,1,1,73,1,73,0,0
1538479494,CAzUm64yPfsS0M8lX1,0,33546,0,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479489,CKftB2WJsiwBhUmLc,0,58055,0,53,0,0,87,0,2,1,0,1,2,134,1,131,0,0
1538479499,CcSCJi1acYUwZ6I4N3,0,48811,0,53,0,0,88,0,0,0,0,0,2,134,0,0,0,0
1538479509,Cyw0Xm15xmMDBdjpOa,0,52255,0,53,0,0,89,4,4,1,0,1,1,73,1,73,0,0
1538479509,COGCBA4r5vAHIpbIUl,0,41369,0,53,0,0,17,3,3,0,0,0,1,73,0,0,0,0
1538479524,CCduSxNAL9qNtbOTk,0,50379,0,53,0,0,90,4,4,1,0,1,1,73,1,73,0,0
1538479514,CUTfmA3b62FbMaxL55,0,56889,0,53,0,0,91,0,0,0,0,0,2,134,0,0,0,0
1538479524,CqpIEG1HxhzPfvp1lg,0,43968,0,53,0,0,92,4,4,1,0,1,1,73,1,73,0,0
1538479534,CavEO04Sb7tMRYPuv2,0,43291,0,53,0,0,93,4,4,1,0,1,1,73,1,73,0,0
1538479524,CLXht23QUCCbdtt1Vb,0,44654,0,53,0,0,94,0,0,0,0,0,2,134,0,0,0,0
1538479534,CEvXhA1KYNLErnfr4b,0,59096,0,53,0,0,95,4,4,1,0,1,1,73,1,73,0,0
1538479499,CN84mCQwqyecRHY05,0,123,11,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479556,CkHG7h1QXcyrCW6q34,0,50365,0,53,0,0,96,2,2,1,0,1,1,67,1,131,0,0
1538479556,CNpDebudFSfLYDozl,0,49466,0,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479571,Cxb6bh1Num8DOwLBCj,0,36449,0,53,0,0,97,4,4,1,0,1,1,73,1,73,0,0
1538479561,CTwI481AQGoNBNUQH2,0,58904,0,53,0,0,98,0,0,0,0,0,2,134,0,0,0,0
1538479571,CHhKuP2iyxSjCYb8w9,0,51499,0,53,0,0,61,4,4,1,0,1,1,73,1,73,0,0
1538479581,C6I6s934fnOiYJyku,0,47985,0,53,0,0,99,4,4,1,0,1,1,73,1,73,0,0
1538479571,C64qbE2MKXcPrKOun7,0,43044,0,53,0,0,100,0,0,0,0,0,2,134,0,0,0,0
1538479581,CO00b129ezZBPexN0j,0,33152,0,53,0,0,101,4,4,1,0,1,1,73,1,73,0,0
1538479555,Cv4cS63MoIdqJQWDX,0,123,12,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479561,CVour91GniyzrvhL7e,0,123,13,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479623,CJsQdDj7xRH8cU3Hf,0,46533,0,53,0,0,102,0,0,0,0,0,2,134,0,0,0,0
1538479633,CnOEuH1bAye8FocA1,0,51040,0,53,0,0,24,4,4,1,0,1,1,73,1,73,0,0
1538479633,Ce1zGT2vLi2vyMYSO4,0,40716,0,53,0,0,45,4,4,1,0,1,1,73,1,73,0,0
1538479643,C7RKYG2IFLRgskBRb3,0,59964,0,53,0,0,103,4,4,1,0,1,1,73,1,73,0,0
1538479633,CXD733ejM6ylgA9U5,0,40891,0,53,0,0,104,0,0,0,0,0,2,134,0,0,0,0
1538479643,CbrgBd3tulViqbEufj,0,56864,0,53,0,0,105,4,4,1,0,1,1,73,1,73,0,0
1538479620,C5p2Hw4rYVRt4i0MXh,0,123,7,123,0,1,106,9,7,1,0,1,1,76,1,76,0,0
1538479623,CKcAV12omzTq6DyVgd,0,123,14,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479688,C8uPFu4XyK5ybmNXib,0,59250,0,53,0,0,107,2,2,1,0,1,1,67,1,131,0,0
1538479688,CV18BUgxRmjepBe82,0,58320,0,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479703,Cz1j6x472B5wSXXK,0,38694,0,53,0,0,108,4,4,1,0,1,1,73,1,73,0,0
1538479693,CWSFRh3GLsFFGLzXe9,0,36522,0,53,0,0,109,0,0,0,0,0,2,134,0,0,0,0
1538479703,CTAAGj4QFl7jgSQEo1,0,52486,0,53,0,0,77,4,4,1,0,1,1,73,1,73,0,0
1538479689,CEwnQN3WymbalmNQOk,0,123,15,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479690,CLPSct4PRk6FFz3gc6,0,123,16,123,0,1,110,6,0,0,0,0,2,152,0,0,0,0
1538479766,CUVK302glVMFp87ho9,0,39700,0,53,0,0,32,4,4,1,0,1,1,73,1,73,0,0
1538479756,CrDNxc2Ams3bWMQwAc,0,41277,0,53,0,0,21,0,0,0,0,0,2,134,0,0,0,0
1538479766,CAkw9nj8UeD8YxVm1,0,57690,0,53,0,0,61,4,4,1,0,1,1,73,1,73,0,0
1538479766,CJdcfr3uNxCCq7b9ag,0,52228,0,53,0,0,111,2,2,1,0,1,1,67,1,131,0,0
1538479766,CQKLEt1iWLHQwBR2Kj,0,53269,0,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479755,CYYeNT3tm625lHknsg,0,123,2,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479756,CGA1dj2xCBLbsYwJul,0,123,17,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479821,CNp5e5EKQvPDy4gDh,0,48368,0,53,0,0,112,2,2,1,0,1,1,67,1,131,0,0
1538479771,CAdVxQ3lRaGKNiow0d,0,123,18,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479821,CC59u61jFeQmTRlZV6,0,34876,0,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479836,CWuHBw1cgdNKQRwmql,0,50368,0,53,0,0,32,4,4,1,0,1,1,73,1,73,0,0
1538479826,CiCbbm2qYi2LUvrdW8,0,50513,0,53,0,0,113,0,0,0,0,0,2,134,0,0,0,0
1538479836,CdnBAz3EWkNeluNjO8,0,60406,0,53,0,0,17,3,3,0,0,0,1,73,0,0,0,0
1538479851,Cmy4uV3eftXdIfnpz5,0,41906,0,53,0,0,114,4,4,1,0,1,1,73,1,73,0,0
1538479841,CjsrlG4zh3v8mGk3G3,0,57144,0,53,0,0,33,0,0,0,0,0,2,134,0,0,0,0
1538479851,Cute1H35UE7YrlEm0g,0,53151,0,53,0,0,45,4,4,1,0,1,1,73,1,73,0,0
1538479821,CucFkn1KrUqtlYMS0b,0,123,14,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479826,CPD8W125hOpVuKA85,0,123,2,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479894,C7bdwR2DJUkXAcwuVf,0,39880,0,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479889,CMm1XH2hSRZC0d0hW,0,49740,0,53,0,0,115,0,2,1,0,1,2,134,1,131,0,0
1538479904,CltdeW3JRQVMNkdJSg,0,60065,0,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538479899,CYgCI335l76p73eYDa,0,47112,0,53,0,0,116,0,2,1,0,1,2,134,1,131,0,0
1538479822,CX7IbM2dnSxRNTvned,0,123,9,123,0,1,117,10,9,1,0,1,10,760,10,760,0,0
1538479823,CYyVM34Rj7uEZKd9Kc,0,123,19,123,0,1,118,10,9,1,0,1,10,760,10,760,0,0
1538479885,Cj57wp4OleaImSmeQ1,0,123,11,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479888,CYoGaj1UtGd5IwlNb2,0,123,16,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479899,CJwrnD48YcrGxaWJP6,0,123,20,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479909,C9flv0355tBpbpROU4,0,123,18,123,0,1,119,9,7,1,0,1,1,76,1,76,0,0
1538479937,CIsEjw4sVjG8icYLH8,0,123,19,123,0,1,120,9,7,1,0,1,1,76,1,76,0,0
1538479937,CqzVTF2r9mpONPK2mc,0,123,9,123,0,1,121,9,7,1,0,1,1,76,1,76,0,0
1538479955,CdGu5H2FoYvBgmSfr8,0,123,21,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479956,CQLean2rREtIXbyiuh,0,123,1,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479956,CceO3h4zYeHqxMn5i6,0,123,22,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479959,CVkE4WiWgwAL0Yafa,0,123,2,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479955,CFhbw64rN6BnI33gPk,0,123,23,123,0,1,122,6,7,1,0,1,2,152,1,76,0,0
1538480026,CB2v7a3ou3h96vgp27,0,56297,0,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538480021,CUjBs71qArNwbazbF6,0,36069,0,53,0,0,123,0,2,1,0,1,2,134,1,131,0,0
1538480031,CF8WjCpmYaIT5odC8,0,60974,0,53,0,0,102,0,0,0,0,0,2,134,0,0,0,0
1538480041,Cf5k9IvheWiHGJ9oi,0,55459,0,53,0,0,59,4,4,1,0,1,1,73,1,73,0,0
1538480041,C0VdHWtSrUpAOO8uc,0,58564,0,53,0,0,77,4,4,1,0,1,1,73,1,73,0,0
1538480001,CkfP3S2sGUBwXxFLG9,0,123,19,123,0,1,124,9,7,1,0,1,1,76,1,76,0,0
1538480001,CkSve63xacvWRSZJb4,0,123,9,123,0,1,125,9,7,1,0,1,1,76,1,76,0,0
1538480022,CtUxQpNG0dL8JGgSf,0,123,24,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538479954,CFxcqwQKKWUQMjnpb,0,123,25,123,0,1,126,11,10,1,0,1,8,608,8,608,0,0
1538480027,CIzl2M2RVS1e05rps7,0,123,26,123,0,1,106,9,7,1,0,1,1,76,1,76,0,0
1538480031,CA43VAiK9SKuWFiD7,0,123,27,123,0,1,17,3,3,0,0,0,1,76,0,0,0,0
1538480093,CcJQ0HlSJkemWXzUi,0,35022,0,53,0,0,17,3,3,0,0,0,1,67,0,0,0,0
1538480088,CR2CeREdI2CFPhjz9,0,58821,0,53,0,0,127,0,2,1,0,1,2,134,1,131,0,0
1538480069,CEQMHu2E8hpByB7MN6,0,123,9,123,0,1,128,9,7,1,0,1,1,76,1,76,0,0
1538480070,C7dMZz2NG72UHEkqAi,0,123,19,123,0,1,129,9,7,1,0,1,1,76,1,76,0,0
1538480026,CTqwDN2E1xgzoq3Fgl,0,123,23,123,0,1,130,12,11,1,0,1,7,532,7,532,0,0
